date,time_start,hour,price_yuan_per_kwh,emergency_kwh,price_band
2025-08-20,20:40,20,1.3952,753.2363,尖(≥1.25)
2025-08-20,20:50,20,1.2226,60.5796,峰(0.9-1.25)
2025-08-20,21:00,21,0.9332,37.1676,峰(0.9-1.25)
2025-08-21,20:30,20,1.3489,297.8559,尖(≥1.25)
2025-08-21,20:40,20,1.3952,794.2485,尖(≥1.25)
2025-08-21,20:50,20,1.2226,61.5419,峰(0.9-1.25)
2025-08-21,21:00,21,0.9332,4.3558,峰(0.9-1.25)
2025-08-21,21:30,21,0.9371,19.3632,峰(0.9-1.25)
2025-08-21,21:40,21,0.9871,17.8823,峰(0.9-1.25)
2025-08-21,21:50,21,0.7764,12.5861,平(0.5-0.9)
2025-08-22,06:50,6,0.8442,32.102,平(0.5-0.9)
2025-08-22,07:00,7,0.8334,97.1083,平(0.5-0.9)
2025-08-22,07:10,7,0.8092,63.2751,平(0.5-0.9)
2025-08-22,07:20,7,0.7972,2.1035,平(0.5-0.9)
2025-08-22,20:40,20,1.3952,557.8756,尖(≥1.25)
2025-08-22,20:50,20,1.2226,61.757,峰(0.9-1.25)
2025-08-22,21:10,21,0.9068,15.1576,峰(0.9-1.25)
2025-08-22,21:20,21,0.9371,86.8835,峰(0.9-1.25)
2025-08-22,21:30,21,0.9371,26.7625,峰(0.9-1.25)
2025-08-22,21:40,21,0.9871,24.8766,峰(0.9-1.25)
2025-08-22,22:20,22,0.4368,13.622,谷(<0.5)
2025-08-22,22:30,22,0.4198,70.3058,谷(<0.5)
2025-08-22,22:40,22,0.4186,14.0621,谷(<0.5)
2025-08-23,07:20,7,0.7972,6.5526,平(0.5-0.9)
2025-08-23,20:40,20,1.3952,40.3947,尖(≥1.25)
2025-08-23,20:50,20,1.2226,36.6848,峰(0.9-1.25)
2025-08-23,21:40,21,0.9871,92.4961,峰(0.9-1.25)
2025-08-23,21:50,21,0.7764,80.5317,平(0.5-0.9)
2025-08-23,23:50,23,0.4271,17.347,谷(<0.5)
2025-08-24,20:30,20,1.3489,599.2244,尖(≥1.25)
2025-08-24,20:40,20,1.3952,759.4785,尖(≥1.25)
2025-08-24,20:50,20,1.2226,16.8144,峰(0.9-1.25)
2025-08-24,21:20,21,0.9371,27.2119,峰(0.9-1.25)
2025-08-24,21:30,21,0.9371,66.5192,峰(0.9-1.25)
2025-08-24,21:40,21,0.9871,35.01,峰(0.9-1.25)
2025-08-25,19:30,19,1.3483,9.2767,尖(≥1.25)
2025-08-25,20:10,20,1.3513,597.2188,尖(≥1.25)
2025-08-25,20:20,20,1.34,565.4301,尖(≥1.25)
2025-08-25,20:30,20,1.3489,764.7825,尖(≥1.25)
2025-08-25,20:40,20,1.3952,779.5469,尖(≥1.25)
2025-08-25,20:50,20,1.2226,18.6439,峰(0.9-1.25)
2025-08-28,20:00,20,1.3482,31.8033,尖(≥1.25)
2025-08-28,20:10,20,1.3513,260.4175,尖(≥1.25)
2025-08-28,20:20,20,1.34,399.0207,尖(≥1.25)
2025-08-28,20:30,20,1.3489,706.27,尖(≥1.25)
2025-08-28,20:40,20,1.3952,742.3929,尖(≥1.25)
2025-08-28,21:40,21,0.9871,45.5824,峰(0.9-1.25)
2025-08-28,21:50,21,0.7764,55.9281,平(0.5-0.9)
2025-08-29,07:20,7,0.7972,130.5958,平(0.5-0.9)
2025-08-29,07:30,7,0.7644,117.93,平(0.5-0.9)
2025-08-29,07:40,7,0.6899,24.9923,平(0.5-0.9)
2025-08-30,20:40,20,1.3952,3.7838,尖(≥1.25)
2025-08-30,20:50,20,1.2226,48.3302,峰(0.9-1.25)
2025-08-30,21:50,21,0.7764,9.6238,平(0.5-0.9)
2025-08-30,23:30,23,0.422,52.6063,谷(<0.5)
2025-08-30,23:40,23,0.424,38.1508,谷(<0.5)
2025-08-30,23:50,23,0.4271,9.4839,谷(<0.5)
2025-08-31,00:00,0,0.4276,29.6658,谷(<0.5)
2025-08-31,20:40,20,1.3952,5.2918,尖(≥1.25)
2025-09-08,20:00,20,1.3482,622.7946,尖(≥1.25)
2025-09-08,20:10,20,1.3513,662.6596,尖(≥1.25)
2025-09-08,20:20,20,1.34,41.8781,尖(≥1.25)
2025-09-08,20:30,20,1.3489,719.4592,尖(≥1.25)
2025-09-08,20:40,20,1.3952,650.0457,尖(≥1.25)
2025-09-09,20:40,20,1.3952,563.4367,尖(≥1.25)
2025-09-09,21:20,21,0.9371,19.8929,峰(0.9-1.25)
2025-09-09,21:30,21,0.9371,43.7716,峰(0.9-1.25)
2025-09-10,19:50,19,1.3473,133.2166,尖(≥1.25)
2025-09-10,20:00,20,1.3482,741.3633,尖(≥1.25)
2025-09-10,20:10,20,1.3513,789.5157,尖(≥1.25)
2025-09-10,20:20,20,1.34,560.9658,尖(≥1.25)
2025-09-10,20:30,20,1.3489,821.74,尖(≥1.25)
2025-09-10,20:40,20,1.3952,780.4388,尖(≥1.25)
2025-09-10,20:50,20,1.2226,16.7023,峰(0.9-1.25)
2025-09-10,21:00,21,0.9332,23.9054,峰(0.9-1.25)
2025-09-10,21:40,21,0.9871,90.5643,峰(0.9-1.25)
2025-09-10,21:50,21,0.7764,23.9614,平(0.5-0.9)
2025-09-10,22:00,22,0.4209,1.17,谷(<0.5)
2025-09-10,23:10,23,0.4248,8.1347,谷(<0.5)
2025-09-12,07:10,7,0.8092,22.3261,平(0.5-0.9)
2025-09-12,07:20,7,0.7972,114.957,平(0.5-0.9)
2025-09-12,07:30,7,0.7644,100.33,平(0.5-0.9)
2025-09-12,07:40,7,0.6899,57.9339,平(0.5-0.9)
2025-09-12,21:20,21,0.9371,25.5649,峰(0.9-1.25)
2025-09-12,21:30,21,0.9371,6.975,峰(0.9-1.25)
2025-09-12,21:40,21,0.9871,95.3605,峰(0.9-1.25)
2025-09-12,21:50,21,0.7764,13.7045,平(0.5-0.9)
2025-09-12,22:00,22,0.4209,59.1933,谷(<0.5)
2025-09-12,22:50,22,0.4241,29.5628,谷(<0.5)
2025-09-12,23:20,23,0.424,31.1754,谷(<0.5)
2025-09-12,23:30,23,0.422,19.4733,谷(<0.5)
2025-09-13,07:20,7,0.7972,32.9166,平(0.5-0.9)
2025-09-13,07:30,7,0.7644,38.8675,平(0.5-0.9)
2025-09-13,20:40,20,1.3952,1.2588,尖(≥1.25)
2025-09-13,20:50,20,1.2226,69.353,峰(0.9-1.25)
2025-09-13,21:00,21,0.9332,55.6408,峰(0.9-1.25)
2025-09-13,21:40,21,0.9871,67.1079,峰(0.9-1.25)
2025-09-13,21:50,21,0.7764,20.5376,平(0.5-0.9)
2025-09-13,22:00,22,0.4209,57.8033,谷(<0.5)
2025-09-14,20:30,20,1.3489,367.9145,尖(≥1.25)
2025-09-14,20:40,20,1.3952,784.4745,尖(≥1.25)
2025-09-14,20:50,20,1.2226,60.4476,峰(0.9-1.25)
2025-09-14,21:00,21,0.9332,70.7158,峰(0.9-1.25)
2025-09-14,21:10,21,0.9068,1.9859,峰(0.9-1.25)
2025-09-14,23:30,23,0.422,19.4029,谷(<0.5)
2025-09-14,23:40,23,0.424,18.7705,谷(<0.5)
2025-09-14,23:50,23,0.4271,34.3196,谷(<0.5)
2025-09-15,00:00,0,0.4276,65.5533,谷(<0.5)
2025-09-15,08:50,8,1.043,184.2935,峰(0.9-1.25)
2025-09-15,09:00,9,1.036,127.9708,峰(0.9-1.25)
2025-09-15,09:10,9,1.0147,43.6744,峰(0.9-1.25)
2025-09-15,09:20,9,0.9922,2.367,峰(0.9-1.25)
2025-09-15,19:50,19,1.3473,1.1718,尖(≥1.25)
2025-09-15,20:30,20,1.3489,186.1655,尖(≥1.25)
2025-09-15,20:40,20,1.3952,794.9425,尖(≥1.25)
2025-09-15,20:50,20,1.2226,91.4622,峰(0.9-1.25)
2025-09-15,21:00,21,0.9332,21.2125,峰(0.9-1.25)
2025-09-15,21:10,21,0.9068,26.235,峰(0.9-1.25)
2025-09-15,21:20,21,0.9371,28.0778,峰(0.9-1.25)
2025-09-15,21:30,21,0.9371,33.5883,峰(0.9-1.25)
2025-09-15,21:40,21,0.9871,43.5342,峰(0.9-1.25)
2025-09-15,21:50,21,0.7764,18.1366,平(0.5-0.9)
2025-09-16,08:30,8,1.0849,55.5359,峰(0.9-1.25)
2025-09-16,08:40,8,1.061,187.8104,峰(0.9-1.25)
2025-09-16,08:50,8,1.043,120.2833,峰(0.9-1.25)
2025-09-16,09:00,9,1.036,64.5233,峰(0.9-1.25)
2025-09-16,09:10,9,1.0147,57.736,峰(0.9-1.25)
2025-09-16,09:20,9,0.9922,29.4557,峰(0.9-1.25)
2025-09-16,19:20,19,1.3445,8.2383,尖(≥1.25)
2025-09-16,20:00,20,1.3482,636.3443,尖(≥1.25)
2025-09-16,20:10,20,1.3513,782.7837,尖(≥1.25)
2025-09-16,20:20,20,1.34,783.3407,尖(≥1.25)
2025-09-16,20:30,20,1.3489,808.7033,尖(≥1.25)
2025-09-16,20:40,20,1.3952,832.6575,尖(≥1.25)
2025-09-16,20:50,20,1.2226,111.7008,峰(0.9-1.25)
2025-09-16,21:10,21,0.9068,50.9326,峰(0.9-1.25)
2025-09-16,21:20,21,0.9371,54.0595,峰(0.9-1.25)
2025-09-16,21:30,21,0.9371,4.365,峰(0.9-1.25)
2025-09-16,21:40,21,0.9871,80.9393,峰(0.9-1.25)
2025-09-16,21:50,21,0.7764,93.0002,平(0.5-0.9)
2025-09-16,22:00,22,0.4209,54.4017,谷(<0.5)
2025-09-16,22:30,22,0.4198,20.553,谷(<0.5)
2025-09-16,22:40,22,0.4186,67.9955,谷(<0.5)
2025-09-16,22:50,22,0.4241,69.4519,谷(<0.5)
2025-09-16,23:00,23,0.4237,81.2242,谷(<0.5)
2025-09-16,23:10,23,0.4248,48.6031,谷(<0.5)
2025-09-16,23:20,23,0.424,54.0754,谷(<0.5)
2025-09-16,23:30,23,0.422,80.1767,谷(<0.5)
2025-09-16,23:40,23,0.424,55.5903,谷(<0.5)
2025-09-16,23:50,23,0.4271,91.5131,谷(<0.5)
2025-09-17,00:00,0,0.4276,80.5583,谷(<0.5)
2025-09-17,06:00,6,0.9099,7.6292,峰(0.9-1.25)
2025-09-17,21:40,21,0.9871,106.9231,峰(0.9-1.25)
2025-09-17,21:50,21,0.7764,53.9472,平(0.5-0.9)
2025-09-17,22:00,22,0.4209,38.2917,谷(<0.5)
2025-09-17,23:50,23,0.4271,69.1461,谷(<0.5)
2025-09-18,00:00,0,0.4276,54.4142,谷(<0.5)
2025-09-18,09:10,9,1.0147,132.7186,峰(0.9-1.25)
2025-09-18,09:20,9,0.9922,124.1337,峰(0.9-1.25)
2025-09-18,09:30,9,0.97,94.9258,峰(0.9-1.25)
2025-09-18,20:30,20,1.3489,709.7641,尖(≥1.25)
2025-09-18,20:40,20,1.3952,802.2503,尖(≥1.25)
2025-09-18,20:50,20,1.2226,100.085,峰(0.9-1.25)
2025-09-18,21:00,21,0.9332,10.845,峰(0.9-1.25)
2025-09-18,21:10,21,0.9068,19.53,峰(0.9-1.25)
2025-09-18,21:20,21,0.9371,31.3205,峰(0.9-1.25)
2025-09-18,21:30,21,0.9371,59.19,峰(0.9-1.25)
2025-09-18,21:40,21,0.9871,167.9741,峰(0.9-1.25)
2025-09-18,21:50,21,0.7764,79.3857,平(0.5-0.9)
2025-09-19,20:40,20,1.3952,204.7788,尖(≥1.25)
2025-09-19,20:50,20,1.2226,1.5618,峰(0.9-1.25)
2025-09-19,21:30,21,0.9371,73.0489,峰(0.9-1.25)
2025-09-19,21:40,21,0.9871,3.7583,峰(0.9-1.25)
2025-09-20,07:20,7,0.7972,156.8341,平(0.5-0.9)
2025-09-20,07:30,7,0.7644,125.8242,平(0.5-0.9)
2025-09-20,07:40,7,0.6899,79.8636,平(0.5-0.9)
2025-09-20,07:50,7,0.86,10.4487,平(0.5-0.9)
2025-09-20,20:40,20,1.3952,51.5339,尖(≥1.25)
2025-09-20,20:50,20,1.2226,60.5257,峰(0.9-1.25)
2025-09-20,21:00,21,0.9332,11.22,峰(0.9-1.25)
2025-09-22,08:30,8,1.0849,164.4049,峰(0.9-1.25)
2025-09-22,08:40,8,1.061,229.8131,峰(0.9-1.25)
2025-09-22,08:50,8,1.043,162.2828,峰(0.9-1.25)
2025-09-22,09:00,9,1.036,123.4729,峰(0.9-1.25)
2025-09-22,09:10,9,1.0147,64.9901,峰(0.9-1.25)
2025-09-22,09:20,9,0.9922,26.685,峰(0.9-1.25)
2025-09-22,19:50,19,1.3473,8.6492,尖(≥1.25)
2025-09-22,20:00,20,1.3482,10.9067,尖(≥1.25)
2025-09-22,20:30,20,1.3489,353.7033,尖(≥1.25)
2025-09-22,20:40,20,1.3952,792.5992,尖(≥1.25)
2025-09-22,20:50,20,1.2226,49.7086,峰(0.9-1.25)
2025-09-22,21:10,21,0.9068,57.4893,峰(0.9-1.25)
2025-09-22,21:20,21,0.9371,96.8299,峰(0.9-1.25)
2025-09-22,21:30,21,0.9371,110.5021,峰(0.9-1.25)
2025-09-22,21:40,21,0.9871,78.9867,峰(0.9-1.25)
2025-09-22,21:50,21,0.7764,48.8207,平(0.5-0.9)
2025-09-22,22:00,22,0.4209,33.3023,谷(<0.5)
2025-09-22,23:10,23,0.4248,42.445,谷(<0.5)
2025-09-22,23:20,23,0.424,48.8014,谷(<0.5)
2025-09-22,23:30,23,0.422,56.875,谷(<0.5)
2025-09-22,23:40,23,0.424,53.653,谷(<0.5)
2025-09-23,08:50,8,1.043,162.3242,峰(0.9-1.25)
2025-09-23,09:00,9,1.036,103.2867,峰(0.9-1.25)
2025-09-23,09:10,9,1.0147,88.5305,峰(0.9-1.25)
2025-09-23,09:20,9,0.9922,75.3937,峰(0.9-1.25)
2025-09-23,09:30,9,0.97,46.3596,峰(0.9-1.25)
2025-09-23,09:40,9,0.9422,34.0807,峰(0.9-1.25)
2025-09-23,09:50,9,0.9569,13.9784,峰(0.9-1.25)
2025-09-23,20:00,20,1.3482,497.9538,尖(≥1.25)
2025-09-23,20:10,20,1.3513,827.1781,尖(≥1.25)
2025-09-23,20:20,20,1.34,319.0818,尖(≥1.25)
2025-09-23,20:30,20,1.3489,839.7083,尖(≥1.25)
2025-09-23,20:40,20,1.3952,784.8953,尖(≥1.25)
2025-09-23,20:50,20,1.2226,117.4672,峰(0.9-1.25)
2025-09-23,21:00,21,0.9332,94.7802,峰(0.9-1.25)
2025-09-23,21:10,21,0.9068,66.4454,峰(0.9-1.25)
2025-09-23,21:20,21,0.9371,54.0367,峰(0.9-1.25)
2025-09-23,21:30,21,0.9371,120.5254,峰(0.9-1.25)
2025-09-23,21:40,21,0.9871,114.7392,峰(0.9-1.25)
2025-09-23,21:50,21,0.7764,20.2331,平(0.5-0.9)
2025-09-23,22:00,22,0.4209,27.985,谷(<0.5)
2025-09-23,23:40,23,0.424,43.1374,谷(<0.5)
2025-09-23,23:50,23,0.4271,19.5035,谷(<0.5)
2025-09-24,09:00,9,1.036,45.5073,峰(0.9-1.25)
2025-09-24,09:10,9,1.0147,194.1992,峰(0.9-1.25)
2025-09-24,09:20,9,0.9922,121.3498,峰(0.9-1.25)
2025-09-24,09:30,9,0.97,49.7617,峰(0.9-1.25)
2025-09-24,09:40,9,0.9422,8.1378,峰(0.9-1.25)
2025-09-24,21:30,21,0.9371,5.5761,峰(0.9-1.25)
2025-09-24,21:40,21,0.9871,4.6526,峰(0.9-1.25)
2025-09-25,19:00,19,1.3466,15.3717,尖(≥1.25)
2025-09-25,20:40,20,1.3952,284.0122,尖(≥1.25)
2025-09-25,20:50,20,1.2226,8.5568,峰(0.9-1.25)
2025-09-25,21:10,21,0.9068,10.2102,峰(0.9-1.25)
2025-09-25,21:20,21,0.9371,31.5824,峰(0.9-1.25)
2025-09-25,23:10,23,0.4248,13.9764,谷(<0.5)
2025-09-25,23:20,23,0.424,29.6531,谷(<0.5)
2025-09-25,23:30,23,0.422,15.774,谷(<0.5)
2025-09-25,23:50,23,0.4271,23.3393,谷(<0.5)
2025-09-26,00:00,0,0.4276,10.5281,谷(<0.5)
2025-09-28,09:00,9,1.036,71.953,峰(0.9-1.25)
2025-09-28,09:10,9,1.0147,172.8775,峰(0.9-1.25)
2025-09-28,09:20,9,0.9922,124.9612,峰(0.9-1.25)
2025-09-28,09:30,9,0.97,68.0033,峰(0.9-1.25)
2025-09-28,09:40,9,0.9422,57.5917,峰(0.9-1.25)
2025-09-28,09:50,9,0.9569,49.8973,峰(0.9-1.25)
2025-09-28,19:30,19,1.3483,5.8683,尖(≥1.25)
2025-09-28,20:20,20,1.34,118.8015,尖(≥1.25)
2025-09-28,20:30,20,1.3489,764.5717,尖(≥1.25)
2025-09-28,20:40,20,1.3952,804.5452,尖(≥1.25)
2025-09-28,20:50,20,1.2226,0.1558,峰(0.9-1.25)
2025-09-29,06:10,6,0.9368,20.3946,峰(0.9-1.25)
2025-09-29,08:50,8,1.043,134.1334,峰(0.9-1.25)
2025-09-29,09:00,9,1.036,209.3704,峰(0.9-1.25)
2025-09-29,09:10,9,1.0147,136.497,峰(0.9-1.25)
2025-09-29,09:20,9,0.9922,73.7391,峰(0.9-1.25)
2025-09-29,09:30,9,0.97,61.5983,峰(0.9-1.25)
2025-09-29,09:40,9,0.9422,81.4453,峰(0.9-1.25)
2025-09-29,09:50,9,0.9569,22.0235,峰(0.9-1.25)
2025-09-29,20:30,20,1.3489,532.2005,尖(≥1.25)
2025-09-29,20:40,20,1.3952,838.9537,尖(≥1.25)
2025-09-29,20:50,20,1.2226,29.85,峰(0.9-1.25)
2025-09-30,08:50,8,1.043,112.5661,峰(0.9-1.25)
2025-09-30,09:00,9,1.036,252.6079,峰(0.9-1.25)
2025-09-30,09:10,9,1.0147,262.2078,峰(0.9-1.25)
2025-09-30,09:20,9,0.9922,223.5972,峰(0.9-1.25)
2025-09-30,09:30,9,0.97,123.0138,峰(0.9-1.25)
2025-09-30,09:40,9,0.9422,43.3133,峰(0.9-1.25)
2025-09-30,10:10,10,0.9919,3.8029,峰(0.9-1.25)
2025-09-30,20:10,20,1.3513,16.632,尖(≥1.25)
2025-09-30,20:20,20,1.34,217.6318,尖(≥1.25)
2025-09-30,20:30,20,1.3489,761.6392,尖(≥1.25)
2025-09-30,20:40,20,1.3952,827.0441,尖(≥1.25)
2025-09-30,20:50,20,1.2226,48.8281,峰(0.9-1.25)
2025-10-11,20:50,20,1.2226,176.2148,峰(0.9-1.25)
2025-10-11,21:20,21,0.9371,39.5579,峰(0.9-1.25)
2025-10-11,21:30,21,0.9371,51.3808,峰(0.9-1.25)
2025-10-11,23:40,23,0.424,2.5382,谷(<0.5)
2025-10-11,23:50,23,0.4271,59.9936,谷(<0.5)
2025-10-12,00:00,0,0.4276,15.1125,谷(<0.5)
2025-10-12,21:20,21,0.9371,10.3661,峰(0.9-1.25)
2025-10-12,21:50,21,0.7764,11.2764,平(0.5-0.9)
2025-10-12,22:00,22,0.4209,2.1408,谷(<0.5)
2025-10-12,23:40,23,0.424,8.7364,谷(<0.5)
2025-10-12,23:50,23,0.4271,34.9877,谷(<0.5)
2025-10-13,00:00,0,0.4276,12.0533,谷(<0.5)
2025-10-13,22:00,22,0.4209,4.9937,谷(<0.5)
2025-10-14,09:30,9,0.97,64.1171,峰(0.9-1.25)
2025-10-14,09:40,9,0.9422,51.274,峰(0.9-1.25)
2025-10-15,09:30,9,0.97,10.9769,峰(0.9-1.25)
2025-10-15,19:50,19,1.3473,84.5951,尖(≥1.25)
2025-10-15,20:00,20,1.3482,716.775,尖(≥1.25)
2025-10-15,20:10,20,1.3513,717.5911,尖(≥1.25)
2025-10-15,20:20,20,1.34,720.7441,尖(≥1.25)
2025-10-15,20:30,20,1.3489,718.0567,尖(≥1.25)
2025-10-15,20:40,20,1.3952,706.5197,尖(≥1.25)
2025-10-15,20:50,20,1.2226,37.9892,峰(0.9-1.25)
2025-10-15,21:00,21,0.9332,21.1825,峰(0.9-1.25)
2025-10-15,21:10,21,0.9068,70.048,峰(0.9-1.25)
2025-10-15,21:20,21,0.9371,69.1105,峰(0.9-1.25)
2025-10-15,21:40,21,0.9871,59.6156,峰(0.9-1.25)
2025-10-15,21:50,21,0.7764,83.9348,平(0.5-0.9)
2025-10-15,22:00,22,0.4209,21.0607,谷(<0.5)
2025-10-15,22:20,22,0.4368,19.1516,谷(<0.5)
2025-10-16,08:50,8,1.043,76.9907,峰(0.9-1.25)
2025-10-16,09:00,9,1.036,282.6292,峰(0.9-1.25)
2025-10-16,09:10,9,1.0147,200.2238,峰(0.9-1.25)
2025-10-16,09:20,9,0.9922,108.8137,峰(0.9-1.25)
2025-10-16,09:30,9,0.97,48.1075,峰(0.9-1.25)
2025-10-16,09:40,9,0.9422,11.4582,峰(0.9-1.25)
2025-10-16,19:30,19,1.3483,253.0992,尖(≥1.25)
2025-10-16,19:40,19,1.349,740.6306,尖(≥1.25)
2025-10-16,19:50,19,1.3473,739.9095,尖(≥1.25)
2025-10-16,20:00,20,1.3482,745.225,尖(≥1.25)
2025-10-16,20:10,20,1.3513,728.2763,尖(≥1.25)
2025-10-16,20:20,20,1.34,706.5027,尖(≥1.25)
2025-10-16,20:30,20,1.3489,705.0017,尖(≥1.25)
2025-10-16,20:40,20,1.3952,730.8847,尖(≥1.25)
2025-10-16,20:50,20,1.2226,41.7787,峰(0.9-1.25)
2025-10-16,21:10,21,0.9068,42.2774,峰(0.9-1.25)
2025-10-16,21:20,21,0.9371,58.5831,峰(0.9-1.25)
2025-10-16,21:40,21,0.9871,60.8989,峰(0.9-1.25)
2025-10-16,21:50,21,0.7764,96.7635,平(0.5-0.9)
2025-10-16,22:00,22,0.4209,35.5725,谷(<0.5)
2025-10-17,20:50,20,1.2226,224.3806,峰(0.9-1.25)
2025-10-17,21:10,21,0.9068,5.5824,峰(0.9-1.25)
2025-10-17,21:20,21,0.9371,5.7255,峰(0.9-1.25)
2025-10-17,21:30,21,0.9371,29.9575,峰(0.9-1.25)
2025-10-17,21:40,21,0.9871,68.1225,峰(0.9-1.25)
2025-10-17,21:50,21,0.7764,18.6854,平(0.5-0.9)
2025-10-17,22:00,22,0.4209,5.39,谷(<0.5)
2025-10-17,23:10,23,0.4248,32.8215,谷(<0.5)
2025-10-17,23:20,23,0.424,37.4195,谷(<0.5)
2025-10-17,23:30,23,0.422,3.0499,谷(<0.5)
2025-10-17,23:40,23,0.424,67.9938,谷(<0.5)
2025-10-17,23:50,23,0.4271,65.6719,谷(<0.5)
2025-10-18,23:30,23,0.422,11.0954,谷(<0.5)
2025-10-18,23:40,23,0.424,40.0604,谷(<0.5)
2025-10-18,23:50,23,0.4271,6.6423,谷(<0.5)
2025-10-19,00:00,0,0.4276,18.59,谷(<0.5)
2025-10-19,09:10,9,1.0147,8.0992,峰(0.9-1.25)
2025-10-19,09:20,9,0.9922,89.3305,峰(0.9-1.25)
2025-10-19,09:30,9,0.97,98.6075,峰(0.9-1.25)
2025-10-19,09:40,9,0.9422,28.3614,峰(0.9-1.25)
2025-10-19,20:20,20,1.34,307.8114,尖(≥1.25)
2025-10-19,20:30,20,1.3489,712.8183,尖(≥1.25)
2025-10-19,20:40,20,1.3952,723.1959,尖(≥1.25)
2025-10-19,20:50,20,1.2226,9.4696,峰(0.9-1.25)
2025-10-19,21:00,21,0.9332,13.2058,峰(0.9-1.25)
2025-10-19,21:30,21,0.9371,34.2197,峰(0.9-1.25)
2025-10-19,21:40,21,0.9871,3.8488,峰(0.9-1.25)
2025-10-20,09:10,9,1.0147,262.9748,峰(0.9-1.25)
2025-10-20,09:20,9,0.9922,237.1892,峰(0.9-1.25)
2025-10-20,09:30,9,0.97,213.8254,峰(0.9-1.25)
2025-10-20,09:40,9,0.9422,185.9326,峰(0.9-1.25)
2025-10-20,09:50,9,0.9569,132.3489,峰(0.9-1.25)
2025-10-20,10:00,10,0.9977,62.5062,峰(0.9-1.25)
2025-10-20,10:10,10,0.9919,8.6381,峰(0.9-1.25)
2025-10-20,20:40,20,1.3952,7.9416,尖(≥1.25)
2025-10-20,20:50,20,1.2226,13.5649,峰(0.9-1.25)
2025-10-20,21:00,21,0.9332,8.2225,峰(0.9-1.25)
2025-10-20,21:10,21,0.9068,14.9547,峰(0.9-1.25)
2025-10-20,21:20,21,0.9371,34.7212,峰(0.9-1.25)
2025-10-20,21:30,21,0.9371,29.5683,峰(0.9-1.25)
2025-10-21,00:00,0,0.4276,50.2108,谷(<0.5)
2025-10-22,09:40,9,0.9422,227.6758,峰(0.9-1.25)
2025-10-22,09:50,9,0.9569,176.1329,峰(0.9-1.25)
2025-10-22,10:00,10,0.9977,99.3467,峰(0.9-1.25)
2025-10-22,10:10,10,0.9919,83.8951,峰(0.9-1.25)
2025-10-22,10:20,10,0.9588,49.5941,峰(0.9-1.25)
2025-10-22,20:30,20,1.3489,522.1328,尖(≥1.25)
2025-10-22,20:40,20,1.3952,727.0746,尖(≥1.25)
2025-10-22,20:50,20,1.2226,73.512,峰(0.9-1.25)
2025-10-22,21:00,21,0.9332,36.115,峰(0.9-1.25)
2025-10-22,21:10,21,0.9068,7.7728,峰(0.9-1.25)
2025-10-22,21:20,21,0.9371,10.5819,峰(0.9-1.25)
2025-10-22,21:30,21,0.9371,21.5801,峰(0.9-1.25)
2025-10-22,21:40,21,0.9871,41.7857,峰(0.9-1.25)
2025-10-22,21:50,21,0.7764,63.6255,平(0.5-0.9)
2025-10-22,22:00,22,0.4209,27.2592,谷(<0.5)
2025-10-22,23:10,23,0.4248,40.0453,谷(<0.5)
2025-10-22,23:20,23,0.424,35.3348,谷(<0.5)
2025-10-22,23:30,23,0.422,6.9275,谷(<0.5)
2025-10-22,23:40,23,0.424,7.7478,谷(<0.5)
2025-10-22,23:50,23,0.4271,9.2062,谷(<0.5)
2025-10-23,00:00,0,0.4276,33.5092,谷(<0.5)
2025-10-23,20:30,20,1.3489,247.2977,尖(≥1.25)
2025-10-23,20:40,20,1.3952,688.8587,尖(≥1.25)
2025-10-23,21:00,21,0.9332,2.5946,峰(0.9-1.25)
2025-10-23,21:10,21,0.9068,40.422,峰(0.9-1.25)
2025-10-23,21:20,21,0.9371,17.2103,峰(0.9-1.25)
2025-10-23,21:50,21,0.7764,25.723,平(0.5-0.9)
2025-10-23,22:20,22,0.4368,52.6194,谷(<0.5)
2025-10-23,22:30,22,0.4198,8.5558,谷(<0.5)
2025-10-23,22:50,22,0.4241,2.123,谷(<0.5)
2025-10-23,23:00,23,0.4237,17.6725,谷(<0.5)
2025-10-23,23:10,23,0.4248,26.5654,谷(<0.5)
2025-10-23,23:20,23,0.424,8.6221,谷(<0.5)
2025-10-24,00:00,0,0.4276,30.0365,谷(<0.5)
2025-10-24,07:40,7,0.6899,25.7868,平(0.5-0.9)
2025-10-24,07:50,7,0.86,154.3079,平(0.5-0.9)
2025-10-24,08:00,8,1.1617,84.285,峰(0.9-1.25)
2025-10-24,08:10,8,1.1683,20.4071,峰(0.9-1.25)
2025-10-24,20:50,20,1.2226,222.2688,峰(0.9-1.25)
2025-10-24,21:00,21,0.9332,27.9145,峰(0.9-1.25)
2025-10-24,21:10,21,0.9068,74.6777,峰(0.9-1.25)
2025-10-24,21:20,21,0.9371,53.5962,峰(0.9-1.25)
2025-10-24,21:40,21,0.9871,26.5913,峰(0.9-1.25)
2025-10-24,22:20,22,0.4368,3.598,谷(<0.5)
2025-10-24,22:30,22,0.4198,16.3192,谷(<0.5)
2025-10-24,23:00,23,0.4237,21.4317,谷(<0.5)
2025-10-27,06:10,6,0.9368,19.7449,峰(0.9-1.25)
2025-10-29,09:30,9,0.97,26.632,峰(0.9-1.25)
2025-10-29,09:40,9,0.9422,231.2715,峰(0.9-1.25)
2025-10-29,09:50,9,0.9569,188.6,峰(0.9-1.25)
